mcf_waso_average_landfilled,mcf_waso_average_open_dump,frac_wali_ww_domestic_rural_treatment_path_untreated_no_sewerage,frac_wali_ww_domestic_urban_treatment_path_untreated_with_sewerage,physparam_wali_bo_tonne_ch4_tonne_bod,frac_waso_initial_composition_mun_metal,mcf_trww_treated_septic,ef_waso_incineration_kg_ch4_per_kg_msw,factor_waso_waste_per_capita_scalar_food,mcf_trww_treated_latrine_improved,frac_wali_ww_domestic_urban_treatment_path_septic,physparam_waso_k_wood,frac_waso_initial_composition_mun_nappies,frac_wali_ww_domestic_rural_treatment_path_latrine_improved,physparam_wali_bo_tonne_ch4_tonne_cod,physparam_waso_k_rubber_leather,mcf_trww_treated_aerobic,physparam_waso_k_yard,physparam_waso_k_metal,physparam_waso_k_chemical_industrial,physparam_waso_k_food,mcf_trww_treated_latrine_unimproved,frac_wali_ww_domestic_rural_treatment_path_latrine_unimproved,physparam_waso_k_nappies,mcf_trww_treated_anaerobic,frac_waso_initial_composition_mun_glass,frac_waso_initial_composition_mun_other,frac_wali_ww_domestic_urban_treatment_path_latrine_unimproved,frac_waso_initial_composition_mun_textiles,va_mining_mmm_usd,physparam_waso_k_textiles,va_manufacturing_mmm_usd,density_wali_kg_n_per_m3_ww_industrial,va_commercial_mmm_usd,frac_wali_ww_domestic_rural_treatment_path_untreated_with_sewerage,population_rural,physparam_waso_k_other,physparam_waso_k_sludge,frac_wali_ww_domestic_urban_treatment_path_latrine_improved,frac_waso_initial_composition_mun_plastic,physparam_waso_k_glass,param_wali_f_noncon,frac_waso_initial_composition_mun_food,area_country_ha,frac_waso_initial_composition_mun_wood,frac_waso_initial_composition_mun_rubber_leather,physparam_waso_k_paper,physparam_waso_k_plastic,frac_waso_initial_composition_mun_yard,va_industrial_mmm_usd,frac_wali_ww_domestic_rural_treatment_path_septic,population_urban,frac_waso_initial_composition_mun_paper,frac_wali_ww_domestic_urban_treatment_path_untreated_no_sewerage,country
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0080562606524741,0.054,1.356359207800814,0.3,4.8423162806910245,0.10857142857142857,2463917.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,2.1271600960890207,0.19999999999999998,3203518.0,0.126,0.13580246913580246,nicaragua
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0085674780303376,0.054,1.2751052893454422,0.3,4.68286775837933,0.10857142857142857,2486611.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,1.9738941194110493,0.19999999999999998,3258926.0,0.126,0.13580246913580246,nicaragua
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.1779640298808961,0.054,1.3949836465079808,0.3,4.8894047697630905,0.10857142857142857,2509178.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,2.148286019285273,0.19999999999999998,3314879.0,0.126,0.13580246913580246,nicaragua
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.3420845588847679,0.054,1.4608863804041372,0.3,5.1982542705399,0.10857142857142857,2531634.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,2.407543321639619,0.19999999999999998,3371400.0,0.126,0.13580246913580246,nicaragua
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.3283482707267334,0.054,1.5729532619467337,0.3,5.5359342236228,0.10857142857142857,2554001.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,2.7178870460044853,0.19999999999999998,3428528.0,0.126,0.13580246913580246,nicaragua
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.3316308389327937,0.054,1.683880888235212,0.3,5.8086800500553,0.10857142857142857,2576243.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,2.9493687304681178,0.19999999999999998,3486218.0,0.126,0.13580246913580246,nicaragua
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.2195906583822913,0.054,1.793489723024448,0.3,6.08667459342265,0.10857142857142857,2598376.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,3.055323060122435,0.19999999999999998,3544357.0,0.126,0.13580246913580246,nicaragua
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,2.27361271796865,0.3,14.139181628389,0.10857142857142857,1221816.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,5.311860599296358,0.19999999999999998,2169856.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,2.26649324960398,0.3,15.83361911217325,0.10857142857142857,1234065.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,5.379092429548231,0.19999999999999998,2219605.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,2.460606241428632,0.3,17.3941259309856,0.10857142857142857,1246142.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,6.612369326921246,0.19999999999999998,2270061.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0169290490690505,0.054,2.566154348708729,0.3,17.61033362299985,0.10857142857142857,1258058.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,6.488446651300526,0.19999999999999998,2321156.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0243709124266385,0.054,2.6451901449739177,0.3,18.636662656192694,0.10857142857142857,1269842.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,6.851438753908415,0.19999999999999998,2372848.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0584997962234403,0.054,2.629758772192632,0.3,20.74514501484245,0.10857142857142857,1281070.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,7.875759703375375,0.19999999999999998,2425408.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0694079557135668,0.054,2.838319595946953,0.3,22.77377696309785,0.10857142857142857,1291781.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,9.412396824727178,0.19999999999999998,2478853.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.040548941125996,0.054,3.228935467418286,0.3,24.3459502557032,0.10857142857142857,1302057.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,11.715315515471088,0.19999999999999998,2533389.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.269803236,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0365377578612271,0.054,3.3794442537492566,0.3,25.5794653680035,0.10857142857142857,1311971.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,7535333.333333333,0.003,0.0,0.054,0.0,0.0,12.96551862025359,0.19999999999999998,2589339.0,0.126,0.13580246913580246,panama
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,4.386849133358693,0.3,11.9717782073257,0.10857142857142857,2485914.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,9.171768516320054,0.19999999999999998,3427297.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,4.592319603582137,0.3,12.620842872821,0.10857142857142857,2502185.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,9.364949037526154,0.19999999999999998,3496244.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,5.466423029869299,0.3,13.44072969380895,0.10857142857142857,2516926.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,9.807340778660189,0.19999999999999998,3564369.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,5.306756045995198,0.3,13.40563093141205,0.10857142857142857,2531111.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,9.94134130627005,0.19999999999999998,3632858.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,5.525786931261263,0.3,14.89301668626075,0.10857142857142857,2545379.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,10.215899731956943,0.19999999999999998,3702637.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,5.71362822531258,0.3,15.53138666535775,0.10857142857142857,2559941.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,10.469946405248908,0.19999999999999998,3774039.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,5.712592392317796,0.3,15.421417751826349,0.10857142857142857,2574576.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,10.543627438448114,0.19999999999999998,3846933.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,6.117861565204807,0.3,16.70032772173595,0.10857142857142857,2591283.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,10.993017122272567,0.19999999999999998,3918989.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.27390703,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0,0.054,6.6007779995353,0.3,17.58565193997295,0.10857142857142857,2608527.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,40675200.0,0.0,0.006,0.054,0.0,0.033,11.70513879745678,0.19999999999999998,3990996.0,0.124,0.13580246913580246,paraguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,13.594560218202258,0.054,19.08916101444592,0.3,57.943592429249,0.10857142857142857,6907204.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,43.40873777428553,0.19999999999999998,21194850.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,15.855212373079898,0.054,20.77289924175565,0.3,62.87945231971701,0.10857142857142857,6855748.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,47.40982425655,0.19999999999999998,21477301.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,13.98538224555874,0.054,22.36478382058467,0.3,68.6181884832625,0.10857142857142857,6840104.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,49.85376873226212,0.19999999999999998,21722216.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,11.00645583557842,0.054,21.217620870941897,0.3,69.3701228272055,0.10857142857142857,6840848.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,46.54968678231058,0.19999999999999998,21951814.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,15.07463746291182,0.054,23.381530422128307,0.3,75.150359944602,0.10857142857142857,6841824.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,53.76558344303331,0.19999999999999998,22185855.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,17.68641438329298,0.054,24.117742850614967,0.3,79.9052678088005,0.10857142857142857,6842874.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,59.50721129600173,0.19999999999999998,22421439.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,14.451073646335496,0.054,25.72222291531351,0.3,84.81123127753649,0.10857142857142857,6844395.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,60.27288823464084,0.19999999999999998,22662394.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,11.252389786136698,0.054,26.629738201989475,0.3,89.7748240329,0.10857142857142857,6851291.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,60.79449951480645,0.19999999999999998,22922694.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.267493305,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,7.831283948337631,0.054,25.661665906285457,0.3,91.913401621625,0.10857142857142857,6868729.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,128522000.0,0.0,0.006,0.054,0.0,0.033,58.27567743529144,0.19999999999999998,23221642.0,0.124,0.13580246913580246,peru
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,2.954671495,0.054,6.239061372,0.3,38.83107386,0.10857142857142857,1939122.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,10.64896106,0.19999999999999998,2908682.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.080126548,0.054,6.518427514,0.3,40.7395256,0.10857142857142857,1935241.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,10.93995588,0.19999999999999998,2964104.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.183768001,0.054,6.936925587999999,0.3,42.25398672,0.10857142857142857,1930482.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,11.22497854,0.19999999999999998,3019472.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.266669999,0.054,7.196583448999999,0.3,43.09221382,0.10857142857142857,1924785.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,11.80920172,0.19999999999999998,3074656.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.361588594,0.054,7.402811149,0.3,44.39106086,0.10857142857142857,1917502.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,12.14492665,0.19999999999999998,3128555.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.455923617,0.054,7.607812281,0.3,45.67741973,0.10857142857142857,1909226.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,12.47977591,0.19999999999999998,3182044.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.560140589,0.054,7.833481796,0.3,47.09170214,0.10857142857142857,1899964.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,12.84997243,0.19999999999999998,3235075.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.67142209,0.054,8.074160761,0.3,48.59598329,0.10857142857142857,1889752.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,13.2460467,0.19999999999999998,3287652.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.149438036,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.794604334,0.054,8.340166596,0.3,50.25520448,0.10857142857142857,1878616.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,16382000.0,0.0,0.006,0.054,0.0,0.033,13.68496934,0.19999999999999998,3339763.0,0.124,0.13580246913580246,suriname
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,2.954671495,0.054,6.239061372,0.3,38.83107386,0.10857142857142857,1939122.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,10.64896106,0.19999999999999998,2908682.0,0.125,0.13580246913580246,trinidad_and_tobago
