Area Code (FAO),Nation,Item,Year,ef_lvst_mm_buffalo_kg_n2o_head,Unit,Element
138,Mexico,"Cattle, non-dairy",1976,0.0754,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1977,0.0772,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1978,0.078,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1979,0.0784,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1980,0.0821,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1981,0.0855,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1982,0.0878,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1983,0.0889,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1984,0.0902,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1985,0.0932,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1986,0.0956,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1987,0.0922,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1988,0.0925,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1989,0.0979,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1990,0.0949,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1991,0.0943,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1992,0.0924,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1993,0.0955,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1994,0.0949,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1995,0.0933,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1996,0.0901,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1997,0.0915,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1998,0.0921,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",1999,0.0892,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2000,0.0896,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2001,0.0897,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2002,0.092,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2003,0.0923,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2004,0.0914,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2005,0.0907,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2006,0.0911,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2007,0.0916,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2008,0.0926,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2009,0.0943,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2010,0.0953,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2011,0.0962,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2012,0.093,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2013,0.0944,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2014,0.0961,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2015,0.0978,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2016,0.0985,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2017,0.1,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2018,0.1017,kilotonnes,Emissions (N2O)
138,Mexico,"Cattle, non-dairy",2019,0.1028,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1961,0.0573,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1962,0.0576,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1963,0.0813,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1964,0.0871,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1965,0.0874,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1966,0.1144,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1967,0.1482,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1968,0.1704,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1969,0.1788,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1970,0.1864,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1971,0.1617,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1972,0.168,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1973,0.1789,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1974,0.1725,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1975,0.1785,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1976,0.1804,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1977,0.1859,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1978,0.1896,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1979,0.2099,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1980,0.2128,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1981,0.2243,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1982,0.2278,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1983,0.23,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1984,0.2056,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1985,0.2269,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1986,0.1692,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1987,0.1738,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1988,0.1954,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1989,0.1963,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1990,0.1957,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1991,0.2006,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1992,0.1992,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1993,0.2915,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1994,0.2808,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1995,0.3222,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1996,0.3271,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1997,0.3581,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1998,0.3463,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",1999,0.3656,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2000,0.3696,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2001,0.3908,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2002,0.4065,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2003,0.4271,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2004,0.4464,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2005,0.4835,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2006,0.4925,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2007,0.5038,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2008,0.5137,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2009,0.5197,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2010,0.5277,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2011,0.5347,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2012,0.5433,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2013,0.5482,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2014,0.5491,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2015,0.5564,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2016,0.5707,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2017,0.5829,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2018,0.5987,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, broilers",2019,0.6153,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1961,0.0683,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1962,0.0717,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1963,0.0754,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1964,0.0791,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1965,0.089,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1966,0.0749,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1967,0.0737,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1968,0.0714,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1969,0.0697,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1970,0.0665,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1971,0.0638,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1972,0.0651,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1973,0.0678,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1974,0.08,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1975,0.0803,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1976,0.0864,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1977,0.0908,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1978,0.0884,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1979,0.0982,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1980,0.1201,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1981,0.1203,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1982,0.1275,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1983,0.1321,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1984,0.1918,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1985,0.1991,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1986,0.275,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1987,0.2906,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1988,0.2834,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1989,0.2924,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1990,0.2829,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1991,0.2865,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1992,0.2818,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1993,0.3045,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1994,0.3175,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1995,0.3213,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1996,0.316,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1997,0.3208,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1998,0.3246,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",1999,0.3537,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2000,0.3498,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2001,0.3776,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2002,0.382,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2003,0.3794,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2004,0.3953,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2005,0.4039,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2006,0.4477,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2007,0.4451,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2008,0.4535,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2009,0.4544,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2010,0.4562,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2011,0.4553,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2012,0.4586,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2013,0.4699,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2014,0.4748,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2015,0.4832,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2016,0.4975,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2017,0.4963,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2018,0.5028,kilotonnes,Emissions (N2O)
138,Mexico,"Chickens, layers",2019,0.5087,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1961,0.0105,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1962,0.0108,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1963,0.0108,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1964,0.0108,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1965,0.011,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1966,0.011,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1967,0.011,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1968,0.0111,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1969,0.0111,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1970,0.0108,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1971,0.0104,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1972,0.0109,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1973,0.0108,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1974,0.0108,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1975,0.0107,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1976,0.0106,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1977,0.0106,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1978,0.0107,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1979,0.011,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1980,0.0114,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1981,0.0118,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1982,0.0121,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1983,0.0116,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1984,0.0113,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1985,0.0129,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1986,0.0119,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1987,0.0123,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1988,0.0119,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1989,0.0121,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1990,0.0123,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1991,0.0118,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1992,0.0115,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1993,0.0122,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1994,0.0121,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1995,0.0119,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1996,0.0113,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1997,0.0105,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1998,0.0107,kilotonnes,Emissions (N2O)
138,Mexico,Goats,1999,0.0107,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2000,0.0103,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2001,0.0103,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2002,0.0108,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2003,0.0106,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2004,0.0104,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2005,0.0105,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2006,0.0105,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2007,0.0105,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2008,0.0106,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2009,0.0106,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2010,0.0106,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2011,0.0106,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2012,0.0103,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2013,0.0102,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2014,0.0102,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2015,0.0103,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2016,0.0103,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2017,0.0103,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2018,0.0103,kilotonnes,Emissions (N2O)
138,Mexico,Goats,2019,0.0104,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1961,0.0127,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1962,0.0131,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1963,0.0135,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1964,0.0141,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1965,0.0144,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1966,0.0149,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1967,0.0154,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1968,0.0158,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1969,0.017,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1970,0.018,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1971,0.0187,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1972,0.0186,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1973,0.0188,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1974,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1975,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1976,0.0202,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1977,0.0199,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1978,0.0198,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1979,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1980,0.0195,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1981,0.0193,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1982,0.0193,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1983,0.0193,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1984,0.0193,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1985,0.0193,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1986,0.0193,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1987,0.0193,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1988,0.0193,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1989,0.0194,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1990,0.0194,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1991,0.0194,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1992,0.0194,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1993,0.0194,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1994,0.0194,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1995,0.0195,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1996,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1997,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1998,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,1999,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2000,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2001,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2002,0.0196,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2003,0.0197,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2004,0.0197,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2005,0.0197,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2006,0.0198,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2007,0.0199,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2008,0.0199,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2009,0.0199,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2010,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2011,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2012,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2013,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2014,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2015,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2016,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2017,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2018,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Horses,2019,0.02,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1961,0.0027,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1962,0.0037,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1963,0.0028,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1964,0.003,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1965,0.0031,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1966,0.0033,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1967,0.0034,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1968,0.0048,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1969,0.0047,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1970,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1971,0.0055,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1972,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1973,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1974,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1975,0.0057,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1976,0.0057,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1977,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1978,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1979,0.0055,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1980,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1981,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1982,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1983,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1984,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1985,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1986,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1987,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1988,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1989,0.0054,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1990,0.0055,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1991,0.0055,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1992,0.0055,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1993,0.0055,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1994,0.0055,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1995,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1996,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1997,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1998,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,1999,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2000,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2001,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2002,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2003,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2004,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2005,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2006,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2007,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2008,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2009,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2010,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2011,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2012,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2013,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2014,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2015,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2016,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2017,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2018,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Mules,2019,0.0056,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1961,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1962,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1963,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1964,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1965,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1966,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1967,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1968,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1969,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1970,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1971,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1972,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1973,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1974,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1975,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1976,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1977,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1978,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1979,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1980,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1981,0,kilotonnes,Emissions (N2O)
138,Mexico,Sheep,1982,0,kilotonnes,Emissions (N2O)
