Nation,Year,value,mineria_share,manu_share,industrial_share,comercio_share,total_share
jamaica,2011,13.9769151139479,0.015448872343110001,0.0788642236411322,0.10362601172561979,0.6586553418951531,0.8565944496050151
mexico,2011,1050.0869442974201,0.00872067338374064,0.15351284303746002,0.18205516790270995,0.599124681240829,0.9434133655647395
nicaragua,2011,10.3965085410798,0.0329037924157987,0.140517018250091,0.09105527471024999,0.484516987777472,0.7489930731536116
panama,2011,41.4902900296849,0.00140996354042321,0.063382511192646,0.12643924463843004,0.726020214288508,0.9172519336600073
peru,2011,159.810535617601,0.110671141392164,0.150914598699078,0.221446404072305,0.47758266057004695,0.960614804733594
paraguay,2011,31.0627733307155,0.0,0.183938123118673,0.15311955984410394,0.44864475112709995,0.7857024340898768
el_salvador,2011,21.4099989591528,0.0,0.16246774516387,0.09948638764569503,0.578388249133051,0.840342381942616
uruguay,2011,47.454751923164494,0.00102940114852525,0.127334043079655,0.09971715940855197,0.582909901551328,0.8109905051880603
argentina,2012,579.910247223428,0.00431941961116383,0.152168009115954,0.092122561533168,0.536581179163924,0.7851911694242099
bahamas,2012,11.8680385360631,0.0,0.0294575812695303,0.10088148873653272,0.7694044121076441,0.8997434821137071
belize,2012,1.5917516976261001,0.0,0.124470326626321,0.05418736301728998,0.593282244139044,0.7719399337826549
brazil,2012,1804.86139024716,0.0128442775264197,0.106759423107278,0.114577050569499,0.587336025056285,0.8215167762594817
barbados,2012,4.67378222861569,0.0,0.13007822907057218,0.13379729573458607,0.5720924167345676,0.8359679415397259
chile,2012,225.178567814917,0.0845947714128779,0.10805464416202099,0.21733653603935105,0.556341999172406,0.966327950786656
colombia,2012,259.462400427386,0.00686448499415119,0.13089284883729702,0.20316215733668297,0.5198730095857951,0.8607925007539262
costa_rica,2012,51.3103569707675,0.00024286378877736,0.138778882418758,0.08326989143583502,0.642860927117666,0.8651525647610363
dominican_republic,2012,59.2811408487752,0.00404673373830672,0.149930449195303,0.13427213595163703,0.599095534029698,0.8873448529149447
ecuador,2012,91.066617872099,0.00183332769961552,0.129547547042155,0.248005198639415,0.489751940027121,0.8691380134083065
guatemala,2012,55.161415004863194,0.00588477377717372,0.194267259519628,0.08696711165370799,0.595278728385924,0.8823978733364337
guyana,2012,4.03279949690528,0.106312567653365,0.0601570949241623,0.2057204037932087,0.43001664406510204,0.802206710435838
honduras,2012,18.939437353034698,0.0033570554751569397,0.176861395577953,0.084274322433883,0.5861834212678341,0.850676194754827
haiti,2012,13.628249748532498,0.0,0.16126593068017,0.09246689448992698,0.5101108046816529,0.7638436298517499
jamaica,2012,13.891147725546801,0.011619691606567,0.08085526045447701,0.099083345128245,0.654468445187143,0.846026742376432
mexico,2012,1088.33449922312,0.00795322256749358,0.163467248038826,0.17429741720665903,0.599972480582014,0.9456903683949927
nicaragua,2012,11.071868447245599,0.0296560849048399,0.142067553407216,0.10340926551946,0.480434847113281,0.7555677509447969
panama,2012,45.547553926195704,0.0015238569304080298,0.062315521938809404,0.14433436402386662,0.713400679952491,0.9215744228455751
peru,2012,169.62246255507299,0.0851955184982857,0.15164396582771,0.203691567725645,0.49129259974298,0.9318236517946208
paraguay,2012,30.842835503652697,0.0,0.185216187131733,0.15663394649814805,0.48142456098951397,0.823274694619395
el_salvador,2012,22.0127978698941,0.0,0.161734112965634,0.10415946769287598,0.583439749557541,0.849333330216051
uruguay,2012,49.133785850974,0.00097841910043305,0.12173156824108,0.10689072100127,0.5933905195008581,0.8229912278436411
argentina,2013,593.858966307156,0.0023044624007571802,0.150110542553443,0.089948271869629,0.539190936666216,0.7815542134900452
bahamas,2013,11.4427029099982,0.0,0.0260038495988413,0.10315781449507369,0.788491224058087,0.9176528881520021
belize,2013,1.6123503136755801,0.0,0.101799420318222,0.068307446711379,0.5917330259751931,0.761839893004794
brazil,2013,1859.0942744686001,0.0136948779790555,0.104796122903756,0.107451976594727,0.596787579907717,0.8227305573852555
barbados,2013,4.6080424919774305,0.0,0.12469878071549095,0.13362746471399867,0.5759451904283892,0.8342714358578789
chile,2013,234.287050561537,0.0697152983190539,0.111155364846549,0.20078220816748601,0.5694649291265,0.9511178004595889
colombia,2013,272.783183252052,0.00349514148810618,0.12662356303730798,0.20085198986686603,0.533511741467847,0.8644824358601272
costa_rica,2013,52.5904303662717,3.427138964076e-05,0.128426334917901,0.085023389876667,0.65570437263417,0.8691883688183788
dominican_republic,2013,62.1712180468145,0.00974400856620382,0.145916649127864,0.14657268656592298,0.5893422949210759,0.8915756391810667
ecuador,2013,95.5712383855329,0.00164424799645526,0.130428597457708,0.24103268361342498,0.49253441558116,0.8656399446487482
guatemala,2013,57.1995295568023,0.00398206056024868,0.144164226540723,0.085365257789771,0.608392601391592,0.8419041462823347
guyana,2013,4.1801380188088695,0.0692278944258279,0.063459503155219,0.19282114662598301,0.42958990329913704,0.755098447506167
honduras,2013,19.4681430644729,0.00075027317952268,0.17294259246177202,0.08115060469103602,0.609736192281605,0.8645796626139357
haiti,2013,14.2176421287726,0.0,0.15766741625876202,0.09923177700254998,0.510790194647682,0.7676893879089941
jamaica,2013,13.9630602543397,0.0109261847265199,0.0816879594664045,0.0993027003776285,0.642717387661162,0.834634232231715
mexico,2013,1103.07154919152,0.005903768580054261,0.15831823954908,0.16024493608759902,0.611063920156291,0.9355308643730242
nicaragua,2013,11.6173601001106,0.028546144397265997,0.144945226258346,0.10893075804897001,0.48365180899570603,0.7660739377002881
panama,2013,48.6919005114064,0.00083276562837175,0.0663136052095951,0.1742873036156149,0.680679914051596,0.9221135885051778
peru,2013,179.5496480658,0.0626700743073192,0.14831406515612,0.19028030230555804,0.505158622110693,0.9064230638796902
paraguay,2013,33.4006554434719,0.0,0.183165913482112,0.145959876904769,0.46981514420501197,0.798940934591893
el_salvador,2013,22.5041549652042,0.0,0.159772924874585,0.10144350223910198,0.59546422711878,0.856680654232467
uruguay,2013,51.4123841557392,0.00062735446496388,0.112662277850999,0.12403012554421503,0.591028562738949,0.8283483205991269
argentina,2014,578.937574935696,0.00237871699460555,0.147727785491821,0.09504615944478101,0.529405434663365,0.7745580965945725
bahamas,2014,11.7045288096901,0.0,0.026492205799208503,0.10530472318696252,0.782749553527358,0.914546482513529
belize,2014,1.6774521125480102,0.0,0.08813063639130711,0.07332521390725191,0.594924693437737,0.756380543736296
brazil,2014,1868.46328678187,0.008195105184019051,0.103370973946319,0.10135365350782402,0.612509740086137,0.8254294727242991
barbados,2014,4.60230330862012,0.0,0.12433168081170497,0.13182234923784464,0.5773378890138745,0.8334919190634241
chile,2014,238.42629309172298,0.061328249336143205,0.11318891396014,0.19716312984298204,0.56696325045847,0.9386435435977352
colombia,2014,285.05578050454403,0.00264573954388717,0.122693186420817,0.187165340810038,0.546340753673795,0.8588450204485372
costa_rica,2014,54.453241194907896,2.296883337388e-05,0.122879019690169,0.083285034502999,0.663984214218967,0.8701712372455089
dominican_republic,2014,66.554577200624,0.00973349624749954,0.145465271819258,0.152225314992742,0.587195712347366,0.8946197954068655
ecuador,2014,99.1923069788112,0.00089205069755773,0.137648167021771,0.23014007061750805,0.49345071729757,0.8621310056344067
guatemala,2014,59.741463827803805,0.0103378404594829,0.140766487906713,0.09116067742643799,0.608985880234141,0.8512508860267749
guyana,2014,4.25061630504776,0.040991870106828705,0.0604622180080549,0.1834590542532321,0.447833250406031,0.7327463927741467
honduras,2014,20.063494563337898,0.00265772804602157,0.17254587485092301,0.07256191311121701,0.601539431811467,0.8493049478196286
haiti,2014,14.462550341493,0.0,0.166295918305667,0.09944418248912099,0.518386590248896,0.7841266910436839
jamaica,2014,14.059380565747801,0.0109503492945905,0.08128716184665191,0.10236434953148807,0.636369709138831,0.8309715698115614
mexico,2014,1134.5065871828601,0.00414931617767735,0.15915704549833,0.15574482597180098,0.602053984962698,0.9211051726105064
nicaragua,2014,12.1733491868453,0.018038639573371,0.14732919392163,0.10365539653307101,0.48549801264120296,0.754521242669275
panama,2014,51.158930736007,0.00071420096815102,0.0660577577586217,0.18737831750180428,0.66567358194495,0.919823858173527
peru,2014,183.82680324325,0.042601425962757095,0.139596976357841,0.17741706298318902,0.523928980547013,0.8835444458508
paraguay,2014,35.1713038799459,0.0,0.187675100760167,0.14512856319870202,0.47115446711125103,0.80395813107012
el_salvador,2014,22.8891357821483,0.0,0.16076237957250497,0.09937296041732405,0.594191153461598,0.854326493451427
uruguay,2014,53.0775239384551,0.00040228903481388003,0.121433021717889,0.12557338976426,0.590956557072523,0.8383652575894859
argentina,2015,594.7492854132121,0.00076578045877884,0.141815854549835,0.089714706809215,0.558149012843362,0.7904453546611909
bahamas,2015,11.8906,0.0,0.0242039930701563,0.0858072763359287,0.769994785797184,0.8800060552032689
belize,2015,1.72170099146912,0.0,0.0705682058626956,0.07060308416055239,0.60072864285073,0.741899932873978
brazil,2015,1802.21199953868,0.005709939223139679,0.105209374515806,0.08839106525965601,0.623078671740674,0.8223890507392757
barbados,2015,4.715,0.0,0.12491094763717378,0.1235475680510208,0.5824936156874018,0.8309521313755963
chile,2015,243.919079437422,0.0326854506036885,0.116611915777482,0.181148554671434,0.578926858042036,0.9093727790946405
colombia,2015,293.481748240779,0.00174415105445223,0.12400893758108801,0.161885541300274,0.5621554582374371,0.8497940881732513
costa_rica,2015,56.4419176530156,1.417852903088e-05,0.116070817091346,0.083607967585584,0.672979590736321,0.8726725539422818
dominican_republic,2015,71.1648252566849,0.00487794699074326,0.147024478987904,0.137939202792089,0.5906150325962379,0.8804566613669742
ecuador,2015,99.290381,0.0006438101316394,0.144235079529003,0.17448619720776404,0.513733450171774,0.8330985370401804
guatemala,2015,62.1861865757433,0.00502096478045162,0.14326328695069,0.08411182244558801,0.614489919591481,0.8468859937682106
guyana,2015,4.2798401937046,0.0316550800306409,0.059391007109179,0.18779638080216202,0.441049709941423,0.7198921778834049
honduras,2015,20.833948799535197,0.00117923557439991,0.175431120239302,0.08106858914712498,0.5883306704615849,0.8460096154224118
haiti,2015,14.8331544717456,0.0,0.16987381891911,0.08986163906554998,0.5249898906285221,0.784725348613182
jamaica,2015,14.188935947569401,0.010514527107891001,0.0795715069859979,0.1130888721118631,0.6184372019374851,0.821612108143237
mexico,2015,1171.86760819772,0.0036391633901714897,0.17161629606951098,0.128236736591507,0.610447802221286,0.9139399982724755
nicaragua,2015,12.756706583311301,0.00402227512076765,0.14197946410041498,0.11536773153793403,0.48574150935106,0.7471109801101766
panama,2015,54.0917137755634,0.00030024565766405,0.0639081248995608,0.19654951300143517,0.6582838204709689,0.9190417040296289
peru,2015,189.80530084160299,0.0323811598360089,0.137880201715375,0.16549859699279998,0.5404257994493861,0.8761857579935699
paraguay,2015,36.211372702808504,0.0,0.194164870545878,0.148330121131505,0.48642300967210306,0.8289180013494861
el_salvador,2015,23.43824,0.0,0.16387493258879499,0.08901436285318398,0.600130385216637,0.8530196806586159
uruguay,2015,53.274304222136,0.00025424008881111003,0.13242661329152,0.12199096726828501,0.593254707477744,0.8479265281263602
argentina,2016,582.37655042809,0.0014554203225522699,0.134880259708051,0.08566081240405699,0.561222358547004,0.7832188509816642
bahamas,2016,11.9014379161895,0.0,0.0299434651368344,0.1017544152227206,0.773493654420226,0.905191534779781
belize,2016,1.72112880768997,0.0,0.0668622515405186,0.0740360181951764,0.61638676037728,0.757285030112975
brazil,2016,1743.1730319580502,0.0075663087956493605,0.107864511156539,0.07568307161469298,0.632036958347051,0.8231508499139324
barbados,2016,4.83187064291247,0.0,0.12161701520729401,0.12394191041588812,0.5871168368214034,0.8326757624445855
chile,2016,248.09275267869901,0.0241797117257627,0.109757588296588,0.179097867410017,0.586018769926297,0.8990539373586647
colombia,2016,299.607834899029,0.0028236550161761,0.12297778837716,0.15391383474071102,0.568986156229233,0.8487014343632802
costa_rica,2016,58.8149183206537,2.1341561092479998e-05,0.116051648161709,0.08044846466366802,0.6745520800407979,0.8710735344272674
dominican_republic,2016,75.90383348712511,0.012210583101518799,0.14418797883137502,0.13159289478263397,0.598484953011324,0.8864764097268518
ecuador,2016,98.0726996691292,0.00082895842178174,0.14550488536377698,0.17472521079533404,0.515542623676255,0.8366016782571478
guatemala,2016,63.8514098689298,0.00454941647311158,0.14190600806824,0.084238403134507,0.618868511611928,0.8495623392877866
guyana,2016,4.44281303463534,0.10498932715109101,0.0496674325925782,0.2441618404691918,0.443019541373503,0.841838141586364
honduras,2016,21.645008633893298,0.00162574058595138,0.171467725059127,0.08681124991657002,0.583803820722578,0.8437085362842264
haiti,2016,15.102000661577,0.0,0.16462303252816798,0.08128984347510901,0.535074109070768,0.780986985074045
jamaica,2016,14.3840654673211,0.00964293031771516,0.0767466450422947,0.11437407437693631,0.612455252087479,0.8132189018244251
mexico,2016,1202.69396560417,0.0050849634894962106,0.17180450108818002,0.124595052007415,0.6076208544480081,0.9091053710330993
nicaragua,2016,13.3387892913789,0.009049444892864529,0.141447421440004,0.11650117899342499,0.494649455897583,0.7616475012238766
panama,2016,56.7711116236781,9.260584058763999e-05,0.061749996692978495,0.20648205589190555,0.6498290034555759,0.9181536618810476
peru,2016,197.30890932223002,0.039352130679542296,0.133440281131691,0.172125224652137,0.543063730182748,0.8879813666461183
paraguay,2016,37.756883444301,0.0,0.190612407979676,0.150906655568198,0.47629688378050195,0.8178159473283759
el_salvador,2016,24.034960266263198,0.0,0.16285684641213902,0.08549143229647799,0.603324813787362,0.851673092495979
uruguay,2016,54.174532436921204,0.00024559456805951,0.109604644745546,0.078890518122766,0.634723282255968,0.8234640396923395
argentina,2017,598.790850843677,0.00103008811798706,0.128351683415363,0.08946954877798699,0.5734993738156919,0.792350694127029
bahamas,2017,12.094837707640899,0.0,0.027646302094711,0.104411919383157,0.7561914933210351,0.888249714798903
belize,2017,1.7523446116415,0.0,0.06760656102185371,0.06706758657740529,0.62460154096091,0.759275688560169
brazil,2017,1766.23292855389,0.00827048997954925,0.107214980110027,0.07467004298396501,0.633386728588763,0.8235422416623043
barbados,2017,4.85482737634171,0.0,0.1195360976469693,0.12449659302890732,0.587123712820174,0.8311564034960506
chile,2017,251.03152224796202,0.0439539060980107,0.103963207557495,0.19047209328534698,0.5794109037744191,0.9178001107152718
colombia,2017,303.680586563771,0.00217125758937054,0.114095935667718,0.15405265347849098,0.5760833312510659,0.8464031779866454
costa_rica,2017,61.2602655696888,2.0002505088189998e-05,0.117340016096492,0.07580538096265899,0.683430015553097,0.8765954151173362
dominican_republic,2017,79.4460412347367,0.00984084370776974,0.140958654446311,0.13972908553977498,0.594260025769773,0.8847886094636287
ecuador,2017,100.39544027410699,0.0008495683898831901,0.143659064824643,0.18157681078468904,0.512311274631394,0.8383967186306093
guatemala,2017,65.8179384679666,0.0019291865931024199,0.141404419045845,0.07764467871291902,0.62474142291945,0.8457197072713165
guyana,2017,4.60872429215863,0.07575390626621101,0.047893009470697495,0.21417891724409446,0.44322986890335303,0.781055701884356
honduras,2017,22.6932577679539,0.0013688343912568398,0.171266629002784,0.09412259409683099,0.568495021190534,0.8352530786814059
haiti,2017,15.481101856773702,0.0,0.16447597712952,0.07348923536281599,0.5372806747651601,0.7752458872574961
jamaica,2017,14.5274923013972,0.011226198141168599,0.0770702233479769,0.11730029946834512,0.597767839474413,0.8033645604319036
mexico,2017,1228.10844220222,0.00555652760978008,0.17441248948437602,0.135049860281974,0.601465918626474,0.9164847960026041
nicaragua,2017,13.956713237944001,0.00872482253812586,0.136425643236292,0.11174834495842301,0.5027816305159429,0.7596804412487839
panama,2017,59.9453708392337,7.784047826561e-05,0.0605777216102396,0.2159564847295754,0.6459878589618979,0.9225999057799785
peru,2017,202.278796061116,0.0539873470088272,0.129708469176106,0.18327037205536695,0.539283331564894,0.9062495198051942
paraguay,2017,39.5730193113664,0.0,0.19452769817579899,0.14599070175047998,0.479606996049679,0.820125395975958
el_salvador,2017,24.5749465173979,0.0,0.160846288450506,0.090868438888531,0.601160806255127,0.852875533594164
uruguay,2017,55.0563605411392,0.00020879571807921,0.1008130772216,0.07755340428422199,0.654621912330578,0.8331971895544792
argentina,2018,583.118120294002,0.00184618353353551,0.140601434041581,0.096594489279723,0.563697502721818,0.8027396095766575
bahamas,2018,12.429506802968099,0.0,0.020540902646871,0.10357693685833999,0.7497001043792549,0.873817943884466
belize,2018,1.8032689679860499,0.0,0.054798847368925,0.065053611283865,0.6578607130580769,0.777713171710867
brazil,2018,1797.7366382288799,0.00881007374206885,0.10528457379712901,0.08220594074276998,0.626533503537407,0.8228340918193748
barbados,2018,4.82665320349673,0.0,0.118881075246802,0.12629098303757877,0.588633805860063,0.8338058641444437
chile,2018,260.35447947438104,0.0492715108694129,0.105409739550893,0.188481269137384,0.583309300393396,0.926471819951086
colombia,2018,311.467941587106,0.00146035936024455,0.111518529729468,0.15743613780647897,0.576526815895265,0.8469418427914566
costa_rica,2018,62.8627755548961,0.0,0.119243306403331,0.076338126242941,0.6867061062998591,0.8822875389461311
dominican_republic,2018,84.99338297880949,0.00832348886568165,0.141355343158034,0.14675750460514198,0.586270627588693,0.8827069642175506
ecuador,2018,101.68983058656599,0.0,0.13945802313396802,0.185968227740783,0.514367842593641,0.8397940934683921
guatemala,2018,68.0044748837077,0.00195962559735371,0.13964465524726,0.074627324411257,0.630285886087998,0.8465174913438687
guyana,2018,4.81339836426896,0.022785365579867302,0.0466840695363972,0.21591357021615482,0.459542350111416,0.7449253554438353
honduras,2018,23.5658123421988,1.7959557114700002e-06,0.16892708291144098,0.096997505062274,0.57338998468411,0.8393163686135364
haiti,2018,15.739297369472,0.0,0.166387464418197,0.07424728665922103,0.533249453135238,0.773884204212656
jamaica,2018,14.8020508186874,0.0127278361653551,0.0767329748511654,0.1267529279798116,0.592492000250586,0.8087057392469181
mexico,2018,1255.0653577286298,0.00431078783836014,0.175433645118774,0.136054821829683,0.599275696897244,0.9150749516840612
nicaragua,2018,13.487252998962799,0.00701478406794256,0.138457314397275,0.11149922111945301,0.510117020595056,0.7670883401797266
panama,2018,62.1545641757151,0.0,0.0587723587675724,0.2187560612368716,0.648665252963426,0.92619367296787
peru,2018,210.307558791895,0.052412266960861896,0.132037117539787,0.184569263199338,0.5352269402909581,0.904245587990945
paraguay,2018,40.841037917502405,0.0,0.189927483082579,0.14260928933881,0.488792744653965,0.8213295170753541
el_salvador,2018,25.1726798910741,0.0,0.156878426338878,0.09387664123193501,0.60111372226503,0.851868789835843
uruguay,2018,55.3194788433587,7.919166933994001e-05,0.10840928814331599,0.073794487806919,0.644186354658886,0.8264693222784609
argentina,2019,571.304530654919,0.00033038156178768,0.14469857210653,0.09582531009455,0.549588429102213,0.7904426928650806
bahamas,2019,12.5168190041803,0.0,0.0124198596214032,0.10754762845249281,0.741507398742062,0.861474886815958
belize,2019,1.8350569557167302,0.0,0.061355466548304996,0.06715399996148701,0.643999929304555,0.772509395814347
brazil,2019,1823.1054524629499,0.007328838085664931,0.10141003938307501,0.082678387495752,0.6318556560619281,0.82327292102642
barbados,2019,4.82201307375235,0.0,0.11786897921711717,0.12632562152029708,0.5887522594992685,0.8329468602366827
chile,2019,262.807032486856,0.038721486727497,0.101397111055862,0.189692014090221,0.58776389745555,0.91757450932913
colombia,2019,321.68756855923294,0.0005889073194514499,0.10916117796401799,0.15137133535447,0.581044161870629,0.8421655825085684
costa_rica,2019,64.2811578389224,0.0,0.117552587687073,0.07176389310439901,0.69354722044924,0.882863701240712
dominican_republic,2019,89.2873914929192,0.00294095593205633,0.137588029065707,0.153185337406747,0.582948206914116,0.8766625293186263
ecuador,2019,101.702140245144,0.0,0.146688558476736,0.18033465032179097,0.518034422408057,0.845057631206584
guatemala,2019,70.6341103919779,0.00289287811480144,0.138020785700099,0.08019095804547399,0.626483595981269,0.8475882178416434
guyana,2019,5.071041645236121,0.0,0.050491828809645395,0.23640043050664264,0.447132690416221,0.7340249497325091
honduras,2019,24.19102895712,5.57148334177e-06,0.16351066167065897,0.10725662962702204,0.576646761021841,0.8474196238028637
haiti,2019,15.4741539401499,0.0,0.170105014254754,0.060124800554755,0.543768714149478,0.773998528958987
jamaica,2019,14.9341282827371,0.0,0.0773845935881404,0.11515125095181858,0.598108539811498,0.790644384351457
mexico,2019,1252.84891913102,0.0023450353471306503,0.17324491349329701,0.13507416174228498,0.599235953339737,0.9099000639224497
nicaragua,2019,12.991624156978201,0.0,0.135640514833581,0.10592527462637502,0.5063178917783,0.747883681238256
panama,2019,64.0065933340646,0.00233373872262325,0.0572331039989956,0.22227578877480636,0.6500934605745841,0.9319360920710092
peru,2019,214.942684282182,0.0274837555578852,0.129998845865312,0.17582323902653998,0.54372727797334,0.8770331184230772
paraguay,2019,40.676916123460295,0.0,0.187831528629728,0.143735769762412,0.495552686969439,0.8271199853615789
el_salvador,2019,25.772439479576402,0.0,0.15511479864042602,0.097184557487807,0.603843748629012,0.856143104757245
uruguay,2019,55.5133443820673,0.0,0.10440057216611401,0.07414263453839201,0.642596806531567,0.8211400132360731
argentina,2020,514.772410744886,0.00692097067432394,0.15369206833340698,0.079420115458296,0.546126744852331,0.786159899318358
bahamas,2020,10.700067637535,0.0,0.0126267978803936,0.10380015140045441,0.757133484733787,0.873560434014635
belize,2020,1.5779557109509799,0.0,0.0743790762866879,0.0814084002666081,0.662825439843907,0.8186129163972029
brazil,2020,1749.10472208575,0.030838835747912,0.097698900549018,0.07880218761775101,0.629223836355469,0.83656376027015
barbados,2020,3.9068186345026,0.0,0.11860065761455546,0.12885380294547732,0.5872056309494905,0.8346600915095232
chile,2020,247.63912022118302,0.061191052301045004,0.0992936791179283,0.21496487964673167,0.564789467697573,0.940239078763278
colombia,2020,299.826459539862,0.00888131995792828,0.11015222593766699,0.128786414902208,0.59542047806802,0.8432404388658232
costa_rica,2020,61.6689795113658,0.0,0.124980210722457,0.072433111027243,0.68478506296142,0.8821983847111201
dominican_republic,2020,83.2870650548355,0.023273983470407898,0.144450594216924,0.15837412289629502,0.572042451585214,0.8981411521688409
ecuador,2020,93.8200988989847,0.0,0.155704421129421,0.16434062380165299,0.526344605057829,0.846389649988903
guatemala,2020,69.5609465546216,0.00639296841083418,0.140896900473611,0.07988017465071101,0.6186822283490779,0.8458522718842341
guyana,2020,7.275908034114219,0.162599001769307,0.0424402392446419,0.3455205622231551,0.389200329255047,0.939760132492151
honduras,2020,22.0223612250611,0.0030848033821456997,0.160288055867036,0.09921353325129398,0.583418127285168,0.8460045197856436
haiti,2020,14.9567953154134,0.0,0.17637777355166398,0.05689769327943503,0.539204366358162,0.7724798331892611
jamaica,2020,13.4407154544634,0.0,0.0795270594551504,0.12438533591468562,0.597396040932866,0.8013084363027021
mexico,2020,1148.7492682168302,0.0102963276843362,0.172786401413758,0.12402183834119801,0.6015749204938949,0.9086794879331872
nicaragua,2020,12.7347369538557,0.0345037935862848,0.12886423489829402,0.12173629451868195,0.493470234123777,0.7785745571270377
panama,2020,52.5206972092337,0.0,0.057767130458310806,0.1711136982309002,0.7005268839763551,0.9294077126655661
peru,2020,190.979128768533,0.0394209351361962,0.122015466983938,0.182887105397526,0.541182544403841,0.8855060519215012
paraguay,2020,40.446808660989404,0.0,0.18477109872553898,0.15224465981016,0.482755003040853,0.8197707615765519
el_salvador,2020,23.5608259969743,0.0,0.148933467322978,0.08915601135123902,0.615105411320069,0.853194889994286
uruguay,2020,52.260972281805394,0.00044640946895487996,0.102968007336839,0.076542947868798,0.630110589244641,0.8100679539192329
argentina,2021,,,,,,
bahamas,2021,,,,,,
belize,2021,,,,,,
brazil,2021,,,,,,
barbados,2021,,,,,,
chile,2021,,,,,,
colombia,2021,,,,,,
costa_rica,2021,,,,,,
dominican_republic,2021,,,,,,
ecuador,2021,,,,,,
guatemala,2021,,,,,,
guyana,2021,,,,,,
honduras,2021,,,,,,
haiti,2021,,,,,,
jamaica,2021,,,,,,
mexico,2021,,,,,,
nicaragua,2021,,,,,,
panama,2021,,,,,,
peru,2021,,,,,,
paraguay,2021,,,,,,
el_salvador,2021,,,,,,
uruguay,2021,,,,,,
