variable,sector,in_inputs,init_year,final_year,var_change_time
physparam_waso_k_plastic,AFOLU,1,2011,2019,1
physparam_waso_k_rubber_leather,AFOLU,1,2011,2019,1
physparam_waso_k_sludge,AFOLU,1,2011,2019,1
physparam_waso_k_textiles,AFOLU,1,2011,2019,1
physparam_waso_k_wood,AFOLU,1,2011,2019,1
physparam_waso_k_yard,AFOLU,1,2011,2019,1
pij_lndu_croplands_to_croplands,AFOLU,1,2011,2019,1
pij_lndu_croplands_to_forests_mangroves,AFOLU,1,2011,2019,1
pij_lndu_croplands_to_forests_primary,AFOLU,1,2011,2019,1
pij_lndu_croplands_to_forests_secondary,AFOLU,1,2011,2019,1
pij_lndu_croplands_to_grasslands,AFOLU,1,2011,2019,1
pij_lndu_croplands_to_other,AFOLU,1,2011,2019,1
pij_lndu_croplands_to_settlements,AFOLU,1,2011,2019,1
pij_lndu_croplands_to_wetlands,AFOLU,1,2011,2019,1
pij_lndu_forests_mangroves_to_croplands,AFOLU,1,2011,2019,1
pij_lndu_forests_mangroves_to_forests_mangroves,AFOLU,1,2011,2019,1
pij_lndu_forests_mangroves_to_forests_primary,AFOLU,1,2011,2019,1
pij_lndu_forests_mangroves_to_forests_secondary,AFOLU,1,2011,2019,1
pij_lndu_forests_mangroves_to_grasslands,AFOLU,1,2011,2019,1
pij_lndu_forests_mangroves_to_other,AFOLU,1,2011,2019,1
pij_lndu_forests_mangroves_to_settlements,AFOLU,1,2011,2019,1
pij_lndu_forests_mangroves_to_wetlands,AFOLU,1,2011,2019,1
pij_lndu_forests_primary_to_croplands,AFOLU,1,2011,2019,1
pij_lndu_forests_primary_to_forests_mangroves,AFOLU,1,2011,2019,1
pij_lndu_forests_primary_to_forests_primary,AFOLU,1,2011,2019,1
pij_lndu_forests_primary_to_forests_secondary,AFOLU,1,2011,2019,1
pij_lndu_forests_primary_to_grasslands,AFOLU,1,2011,2019,1
pij_lndu_forests_primary_to_other,AFOLU,1,2011,2019,1
pij_lndu_forests_primary_to_settlements,AFOLU,1,2011,2019,1
pij_lndu_forests_primary_to_wetlands,AFOLU,1,2011,2019,1
pij_lndu_forests_secondary_to_croplands,AFOLU,1,2011,2019,1
pij_lndu_forests_secondary_to_forests_mangroves,AFOLU,1,2011,2019,1
pij_lndu_forests_secondary_to_forests_primary,AFOLU,1,2011,2019,1
pij_lndu_forests_secondary_to_forests_secondary,AFOLU,1,2011,2019,1
pij_lndu_forests_secondary_to_grasslands,AFOLU,1,2011,2019,1
pij_lndu_forests_secondary_to_other,AFOLU,1,2011,2019,1
pij_lndu_forests_secondary_to_settlements,AFOLU,1,2011,2019,1
pij_lndu_forests_secondary_to_wetlands,AFOLU,1,2011,2019,1
pij_lndu_grasslands_to_croplands,AFOLU,1,2011,2019,1
pij_lndu_grasslands_to_forests_mangroves,AFOLU,1,2011,2019,1
pij_lndu_grasslands_to_forests_primary,AFOLU,1,2011,2019,1
pij_lndu_grasslands_to_forests_secondary,AFOLU,1,2011,2019,1
pij_lndu_grasslands_to_grasslands,AFOLU,1,2011,2019,1
pij_lndu_grasslands_to_other,AFOLU,1,2011,2019,1
pij_lndu_grasslands_to_settlements,AFOLU,1,2011,2019,1
pij_lndu_grasslands_to_wetlands,AFOLU,1,2011,2019,1
pij_lndu_other_to_croplands,AFOLU,1,2011,2019,1
pij_lndu_other_to_forests_mangroves,AFOLU,1,2011,2019,1
pij_lndu_other_to_forests_primary,AFOLU,1,2011,2019,1
pij_lndu_other_to_forests_secondary,AFOLU,1,2011,2019,1
pij_lndu_other_to_grasslands,AFOLU,1,2011,2019,1
pij_lndu_other_to_other,AFOLU,1,2011,2019,1
pij_lndu_other_to_settlements,AFOLU,1,2011,2019,1
pij_lndu_other_to_wetlands,AFOLU,1,2011,2019,1
pij_lndu_settlements_to_croplands,AFOLU,1,2011,2019,1
pij_lndu_settlements_to_forests_mangroves,AFOLU,1,2011,2019,1
pij_lndu_settlements_to_forests_primary,AFOLU,1,2011,2019,1
pij_lndu_settlements_to_forests_secondary,AFOLU,1,2011,2019,1
pij_lndu_settlements_to_grasslands,AFOLU,1,2011,2019,1
pij_lndu_settlements_to_other,AFOLU,1,2011,2019,1
pij_lndu_settlements_to_settlements,AFOLU,1,2011,2019,1
pij_lndu_settlements_to_wetlands,AFOLU,1,2011,2019,1
pij_lndu_wetlands_to_croplands,AFOLU,1,2011,2019,1
pij_lndu_wetlands_to_forests_mangroves,AFOLU,1,2011,2019,1
pij_lndu_wetlands_to_forests_primary,AFOLU,1,2011,2019,1
pij_lndu_wetlands_to_forests_secondary,AFOLU,1,2011,2019,1
pij_lndu_wetlands_to_grasslands,AFOLU,1,2011,2019,1
pij_lndu_wetlands_to_other,AFOLU,1,2011,2019,1
pij_lndu_wetlands_to_settlements,AFOLU,1,2011,2019,1
pij_lndu_wetlands_to_wetlands,AFOLU,1,2011,2019,1
pop_lvst_initial_buffalo,AFOLU,1,2011,2019,1
pop_lvst_initial_cattle_dairy,AFOLU,1,2011,2019,1
pop_lvst_initial_cattle_nondairy,AFOLU,1,2011,2019,1
pop_lvst_initial_chickens,AFOLU,1,2011,2019,1
pop_lvst_initial_goats,AFOLU,1,2011,2019,1
pop_lvst_initial_horses,AFOLU,1,2011,2019,1
pop_lvst_initial_mules,AFOLU,1,2011,2019,1
pop_lvst_initial_pigs,AFOLU,1,2011,2019,1
pop_lvst_initial_sheep,AFOLU,1,2011,2019,1
population_gnrl_rural,AFOLU,1,1990,2019,1
population_gnrl_urban,AFOLU,1,1990,2019,1
prodinit_ippu_cement_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_chemicals_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_electronics_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_glass_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_lime_and_carbonite_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_metals_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_paper_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_plastic_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_recycled_glass_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_recycled_metals_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_recycled_paper_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_recycled_plastic_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_recycled_rubber_and_leather_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_recycled_textiles_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_rubber_and_leather_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_textiles_tonne,AFOLU,1,2011,2019,1
prodinit_ippu_wood_tonne,AFOLU,1,2011,2019,1
qty_ccsq_mt_co2_captured_sequestered_by_direct_air_capture,AFOLU,1,2011,2019,1
qty_frst_biomass_consumed_by_fire_temperate_mangroves_tonne_per_ha,AFOLU,1,2011,2019,1
qty_frst_biomass_consumed_by_fire_temperate_primary_tonne_per_ha,AFOLU,1,2011,2019,1
qty_frst_biomass_consumed_by_fire_temperate_secondary_tonne_per_ha,AFOLU,1,2011,2019,1
qty_frst_biomass_consumed_by_fire_tropical_mangroves_tonne_per_ha,AFOLU,1,2011,2019,1
qty_frst_biomass_consumed_by_fire_tropical_primary_tonne_per_ha,AFOLU,1,2011,2019,1
qty_frst_biomass_consumed_by_fire_tropical_secondary_tonne_per_ha,AFOLU,1,2011,2019,1
qty_ippu_cement_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_chemicals_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_electronics_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_glass_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_lime_and_carbonite_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_metals_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_paper_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_plastic_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_recycled_metals_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_recycled_paper_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_recycled_plastic_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_recycled_rubber_and_leather_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_recycled_textiles_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_rubber_and_leather_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_textiles_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_ippu_wood_tonne_cod_per_m3_ww,AFOLU,1,2011,2019,1
qty_lsmm_nitrogen_in_bedding_kg_per_head_deep_bedding,AFOLU,1,2011,2019,1
qty_lsmm_nitrogen_in_bedding_kg_per_head_storage_solid,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_buffalo_kg,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_cattle_dairy_kg,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_cattle_nondairy_kg,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_chickens_kg,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_goats_kg,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_horses_kg,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_mules_kg,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_pigs_kg,AFOLU,1,2011,2019,1
qty_lvst_daily_dry_matter_consumed_sheep_kg,AFOLU,1,2011,2019,1
qty_protein_per_capita_kg,AFOLU,1,2011,2019,1
qty_soil_organic_c_stock_dry_climate_tonne_per_ha,AFOLU,1,2011,2019,1
qty_soil_organic_c_stock_temperate_crop_grass_tonne_per_ha,AFOLU,1,2011,2019,1
qty_soil_organic_c_stock_temperate_forest_nutrient_poor_tonne_per_ha,AFOLU,1,2011,2019,1
qty_soil_organic_c_stock_temperate_forest_nutrient_rich_tonne_per_ha,AFOLU,1,2011,2019,1
qty_soil_organic_c_stock_tropical_crop_grass_tonne_per_ha,AFOLU,1,2011,2019,1
qty_soil_organic_c_stock_tropical_forest_tonne_per_ha,AFOLU,1,2011,2019,1
qty_soil_organic_c_stock_wet_climate_tonne_per_ha,AFOLU,1,2011,2019,1
qty_wali_m3_ww_domestic_rural_per_capita,AFOLU,1,2011,2019,1
qty_wali_m3_ww_domestic_urban_per_capita,AFOLU,1,2011,2019,1
qty_wali_m3_ww_industrial_per_gdp,AFOLU,1,2011,2019,1
qty_waso_annual_waste_collected_tonne_per_vehicle,AFOLU,1,2011,2019,1
qty_waso_industrial_waste_kt_per_mmm_gdp,AFOLU,1,2011,2019,1
qty_waso_initial_municipal_waste_tonne_per_capita,AFOLU,1,2011,2019,1
qtyinit_soil_liming_dolomite_applied_to_soils_kt,AFOLU,1,2011,2019,1
qtyinit_soil_liming_limestone_applied_to_soils_kt,AFOLU,1,2011,2019,1
qtyinit_soil_synthetic_fertilizer_kt,AFOLU,1,2011,2019,1
ratio_agrc_above_ground_residue_to_yield_cereals,AFOLU,1,2011,2019,1
ratio_agrc_above_ground_residue_to_yield_other_annual,AFOLU,1,2011,2019,1
ratio_agrc_above_ground_residue_to_yield_pulses,AFOLU,1,2011,2019,1
ratio_agrc_above_ground_residue_to_yield_rice,AFOLU,1,2011,2019,1
ratio_agrc_above_ground_residue_to_yield_tubers,AFOLU,1,2011,2019,1
ratio_agrc_below_ground_to_above_ground_biomass_cereals,AFOLU,1,2011,2019,1
ratio_agrc_below_ground_to_above_ground_biomass_other_annual,AFOLU,1,2011,2019,1
ratio_agrc_below_ground_to_above_ground_biomass_pulses,AFOLU,1,2011,2019,1
ratio_agrc_below_ground_to_above_ground_biomass_rice,AFOLU,1,2011,2019,1
ratio_agrc_below_ground_to_above_ground_biomass_tubers,AFOLU,1,2011,2019,1
ratio_ippu_production_to_harvested_wood_demand_paper,AFOLU,1,2011,2019,1
ratio_ippu_production_to_harvested_wood_demand_wood,AFOLU,1,2011,2019,1
ratio_lsmm_n2_to_n2o,AFOLU,1,2011,2019,1
ratio_soil_organic_matter_c_to_n,AFOLU,1,2011,2019,1
regressionb_agrc_above_ground_residue_cereals_kg_per_ha,AFOLU,1,2011,2019,1
regressionb_agrc_above_ground_residue_other_annual_kg_per_ha,AFOLU,1,2011,2019,1
regressionb_agrc_above_ground_residue_pulses_kg_per_ha,AFOLU,1,2011,2019,1
regressionb_agrc_above_ground_residue_rice_kg_per_ha,AFOLU,1,2011,2019,1
regressionb_agrc_above_ground_residue_tubers_kg_per_ha,AFOLU,1,2011,2019,1
regressionm_agrc_above_ground_residue_cereals_kg_per_ha,AFOLU,1,2011,2019,1
regressionm_agrc_above_ground_residue_other_annual_kg_per_ha,AFOLU,1,2011,2019,1
regressionm_agrc_above_ground_residue_pulses_kg_per_ha,AFOLU,1,2011,2019,1
regressionm_agrc_above_ground_residue_rice_kg_per_ha,AFOLU,1,2011,2019,1
regressionm_agrc_above_ground_residue_tubers_kg_per_ha,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_cement,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_chemicals,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_electronics,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_glass,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_lime_and_carbonite,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_metals,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_other_product_manufacturing,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_paper,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_plastic,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_recycled_glass,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_recycled_metals,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_recycled_paper,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_recycled_plastic,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_recycled_rubber_and_leather,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_recycled_textiles,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_recycled_wood,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_rubber_and_leather,AFOLU,1,2011,2019,1
scalar_inen_energy_demand_textiles,AFOLU,1,2011,2019,1
scalar_lndu_vegetarian_dietary_exchange,AFOLU,1,2011,2019,1
scalar_lvst_carrying_capacity,AFOLU,1,2011,2019,1
timespan_ippu_average_lifetime_of_housing,AFOLU,1,2011,2019,1
useinit_ippu_product_use_lubricants_kt,AFOLU,1,2011,2019,1
useinit_ippu_product_use_paraffin_wax_kt,AFOLU,1,2011,2019,1
va_commercial_mmm_usd,AFOLU,1,2011,2019,1
va_industrial_mmm_usd,AFOLU,1,2011,2019,1
va_manufacturing_mmm_usd,AFOLU,1,2011,2019,1
va_mining_mmm_usd,AFOLU,1,2011,2019,1
vkmt_per_vehicle_waso,AFOLU,1,2011,2019,1
vol_ippu_cement_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_chemicals_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_electronics_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_glass_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_lime_and_carbonite_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_metals_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_paper_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_plastic_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_recycled_glass_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_recycled_metals_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_recycled_paper_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_recycled_plastic_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_recycled_rubber_and_leather_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_recycled_textiles_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_rubber_and_leather_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_textiles_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
vol_ippu_wood_m3_ww_per_tonne_production,AFOLU,1,2011,2019,1
yf_agrc_bevs_and_spices_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_cereals_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_fibers_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_fruits_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_herbs_and_other_perennial_crops_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_nuts_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_other_annual_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_other_woody_perennial_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_pulses_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_rice_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_sugar_cane_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_tubers_tonne_ha,AFOLU,1,2011,2019,1
yf_agrc_vegetables_and_vines_tonne_ha,AFOLU,1,2011,2019,1
density_wali_kg_n_per_m3_ww_industrial,CircularEconomy,1,1990,2019,1
ef_waso_incineration_kg_ch4_per_kg_msw,CircularEconomy,1,1990,2019,1
factor_waso_waste_per_capita_scalar_food,CircularEconomy,1,2019,2019,0
frac_wali_ww_domestic_rural_treatment_path_latrine_improved,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_rural_treatment_path_latrine_unimproved,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_rural_treatment_path_septic,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_rural_treatment_path_untreated_no_sewerage,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_rural_treatment_path_untreated_with_sewerage,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_urban_treatment_path_latrine_improved,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_urban_treatment_path_latrine_unimproved,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_urban_treatment_path_septic,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_urban_treatment_path_untreated_no_sewerage,CircularEconomy,1,2020,2020,0
frac_wali_ww_domestic_urban_treatment_path_untreated_with_sewerage,CircularEconomy,1,2020,2020,0
frac_waso_initial_composition_mun_food,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_glass,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_metal,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_nappies,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_other,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_paper,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_plastic,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_rubber_leather,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_textiles,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_wood,CircularEconomy,1,2010,2010,0
frac_waso_initial_composition_mun_yard,CircularEconomy,1,2010,2010,0
mcf_trww_treated_aerobic,CircularEconomy,0,2010,2010,0
mcf_trww_treated_anaerobic,CircularEconomy,0,2010,2010,0
mcf_trww_treated_latrine_improved,CircularEconomy,1,2010,2010,0
mcf_trww_treated_latrine_unimproved,CircularEconomy,1,2010,2010,0
mcf_trww_treated_septic,CircularEconomy,1,2010,2010,0
mcf_waso_average_landfilled,CircularEconomy,1,2010,2010,0
mcf_waso_average_open_dump,CircularEconomy,1,2010,2010,0
param_wali_f_noncon,CircularEconomy,1,2010,2010,0
physparam_wali_bo_tonne_ch4_tonne_bod,CircularEconomy,1,2010,2010,0
physparam_wali_bo_tonne_ch4_tonne_cod,CircularEconomy,1,2010,2010,0
physparam_waso_k_chemical_industrial,CircularEconomy,1,2010,2010,0
physparam_waso_k_food,CircularEconomy,1,2010,2010,0
physparam_waso_k_glass,CircularEconomy,1,2010,2010,0
physparam_waso_k_metal,CircularEconomy,1,2010,2010,0
physparam_waso_k_nappies,CircularEconomy,1,2010,2010,0
physparam_waso_k_other,CircularEconomy,1,2010,2010,0
physparam_waso_k_paper,CircularEconomy,1,2010,2010,0
physparam_waso_k_plastic,CircularEconomy,1,2010,2010,0
physparam_waso_k_rubber_leather,CircularEconomy,1,2010,2010,0
physparam_waso_k_sludge,CircularEconomy,1,2010,2010,0
physparam_waso_k_textiles,CircularEconomy,1,2010,2010,0
physparam_waso_k_wood,CircularEconomy,1,2010,2010,0
physparam_waso_k_yard,CircularEconomy,1,2010,2010,0
prodinit_ippu_cement_tonne,IPPU,1,1990,2019,1
prodinit_ippu_chemicals_tonne,IPPU,1,1990,2019,1
prodinit_ippu_electronics_tonne,IPPU,1,1990,2019,1
prodinit_ippu_glass_tonne,IPPU,1,1990,2019,1
prodinit_ippu_lime_and_carbonite_tonne,IPPU,1,1990,2019,1
prodinit_ippu_metals_tonne,IPPU,1,1990,2019,1
prodinit_ippu_paper_tonne,IPPU,1,1990,2019,1
prodinit_ippu_plastic_tonne,IPPU,1,1990,2019,1
prodinit_ippu_rubber_and_leather_tonne,IPPU,1,1990,2019,1
prodinit_ippu_textiles_tonne,IPPU,1,1990,2019,1
area_gnrl_country_ha,all_sectors,1,2011,2019,1
gdp_mmm_usd,all_sectors,1,1990,2019,1
population_gnrl_rural,all_sectors,1,1990,2019,1
population_gnrl_urban,all_sectors,1,1990,2019,1
va_commercial_mmm_usd,all_sectors,1,1990,2019,1
va_industrial_mmm_usd,all_sectors,1,1990,2019,1
va_manufacturing_mmm_usd,all_sectors,1,1990,2019,1
va_mining_mmm_usd,all_sectors,1,1990,2019,1
