Area_Code,Item_Code,Item,Year,Value,Nation,MtCO2e,model
58,5059,Manure Management,2015,480.5927,ecuador,0.4805927,AFOLU
58,5059,Manure Management,2016,428.5833,ecuador,0.42858329999999994,AFOLU
58,5059,Manure Management,2017,426.8808,ecuador,0.4268808,AFOLU
58,5059,Manure Management,2018,436.2451,ecuador,0.4362451,AFOLU
58,5059,Manure Management,2019,438.2341,ecuador,0.43823409999999996,AFOLU
58,5060,Rice Cultivation,2011,1940.1472,ecuador,1.9401471999999997,AFOLU
58,5060,Rice Cultivation,2012,2182.4796,ecuador,2.1824796,AFOLU
58,5060,Rice Cultivation,2013,2333.0076,ecuador,2.3330076,AFOLU
58,5060,Rice Cultivation,2014,2082.3197,ecuador,2.0823197,AFOLU
58,5060,Rice Cultivation,2015,2205.688,ecuador,2.2056880000000003,AFOLU
58,5060,Rice Cultivation,2016,2153.2207,ecuador,2.1532207000000003,AFOLU
58,5060,Rice Cultivation,2017,2105.6279999999997,ecuador,2.105628,AFOLU
58,5060,Rice Cultivation,2018,1753.9922,ecuador,1.7539922,AFOLU
58,5060,Rice Cultivation,2019,1512.7652,ecuador,1.5127652,AFOLU
58,5061,Synthetic Fertilizers,2011,985.3801,ecuador,0.9853801,AFOLU
58,5061,Synthetic Fertilizers,2012,954.1957,ecuador,0.9541957,AFOLU
58,5061,Synthetic Fertilizers,2013,890.9177,ecuador,0.8909176999999999,AFOLU
58,5061,Synthetic Fertilizers,2014,957.0067,ecuador,0.9570066999999999,AFOLU
58,5061,Synthetic Fertilizers,2015,764.8465,ecuador,0.7648465,AFOLU
58,5061,Synthetic Fertilizers,2016,945.9860000000001,ecuador,0.9459860000000001,AFOLU
58,5061,Synthetic Fertilizers,2017,1000.7977,ecuador,1.0007977,AFOLU
58,5061,Synthetic Fertilizers,2018,1138.9676,ecuador,1.1389676000000002,AFOLU
58,5061,Synthetic Fertilizers,2019,1028.5838,ecuador,1.0285838,AFOLU
58,5062,Manure applied to Soils,2011,569.0789,ecuador,0.5690789,AFOLU
58,5062,Manure applied to Soils,2012,516.5037,ecuador,0.5165037,AFOLU
58,5062,Manure applied to Soils,2013,555.2247,ecuador,0.5552246999999999,AFOLU
58,5062,Manure applied to Soils,2014,580.7772,ecuador,0.5807772,AFOLU
58,5062,Manure applied to Soils,2015,530.4907,ecuador,0.5304906999999999,AFOLU
58,5062,Manure applied to Soils,2016,493.7126,ecuador,0.4937126,AFOLU
58,5062,Manure applied to Soils,2017,484.3794,ecuador,0.48437939999999996,AFOLU
58,5062,Manure applied to Soils,2018,489.95099999999996,ecuador,0.489951,AFOLU
58,5062,Manure applied to Soils,2019,518.5419,ecuador,0.5185419,AFOLU
58,5063,Manure left on Pasture,2011,2373.4438,ecuador,2.3734438,AFOLU
58,5063,Manure left on Pasture,2012,2351.4455,ecuador,2.3514455,AFOLU
58,5063,Manure left on Pasture,2013,2316.484,ecuador,2.316484,AFOLU
58,5063,Manure left on Pasture,2014,2089.3427,ecuador,2.0893427,AFOLU
58,5063,Manure left on Pasture,2015,1891.6099,ecuador,1.8916098999999997,AFOLU
58,5063,Manure left on Pasture,2016,1882.7835,ecuador,1.8827835,AFOLU
58,5063,Manure left on Pasture,2017,1906.9267,ecuador,1.9069267,AFOLU
58,5063,Manure left on Pasture,2018,1843.8913,ecuador,1.8438913000000001,AFOLU
58,5063,Manure left on Pasture,2019,1937.5582,ecuador,1.9375581999999998,AFOLU
58,5064,Crop Residues,2011,158.4307,ecuador,0.1584307,AFOLU
58,5064,Crop Residues,2012,173.8456,ecuador,0.17384560000000002,AFOLU
58,5064,Crop Residues,2013,171.3001,ecuador,0.1713001,AFOLU
58,5064,Crop Residues,2014,175.7675,ecuador,0.1757675,AFOLU
58,5064,Crop Residues,2015,193.4786,ecuador,0.1934786,AFOLU
58,5064,Crop Residues,2016,157.5685,ecuador,0.1575685,AFOLU
58,5064,Crop Residues,2017,151.9037,ecuador,0.1519037,AFOLU
58,5064,Crop Residues,2018,150.3175,ecuador,0.1503175,AFOLU
58,5064,Crop Residues,2019,142.3549,ecuador,0.1423549,AFOLU
58,5066,Burning - Crop residues,2011,77.017,ecuador,0.077017,AFOLU
58,5066,Burning - Crop residues,2012,71.2109,ecuador,0.0712109,AFOLU
58,5066,Burning - Crop residues,2013,73.7973,ecuador,0.07379730000000001,AFOLU
58,5066,Burning - Crop residues,2014,70.2249,ecuador,0.07022489999999999,AFOLU
58,5066,Burning - Crop residues,2015,65.3013,ecuador,0.0653013,AFOLU
58,5066,Burning - Crop residues,2016,54.3528,ecuador,0.0543528,AFOLU
58,5066,Burning - Crop residues,2017,59.2641,ecuador,0.05926409999999999,AFOLU
58,5066,Burning - Crop residues,2018,56.0111,ecuador,0.0560111,AFOLU
58,5066,Burning - Crop residues,2019,51.288999999999994,ecuador,0.051289,AFOLU
58,6729,Drained organic soils,2011,120.1421,ecuador,0.1201421,AFOLU
58,6729,Drained organic soils,2012,120.1421,ecuador,0.1201421,AFOLU
58,6729,Drained organic soils,2013,120.1421,ecuador,0.1201421,AFOLU
58,6729,Drained organic soils,2014,120.1421,ecuador,0.1201421,AFOLU
58,6729,Drained organic soils,2015,120.1421,ecuador,0.1201421,AFOLU
58,6729,Drained organic soils,2016,120.1421,ecuador,0.1201421,AFOLU
58,6729,Drained organic soils,2017,120.1421,ecuador,0.1201421,AFOLU
58,6729,Drained organic soils,2018,120.1421,ecuador,0.1201421,AFOLU
58,6729,Drained organic soils,2019,120.1421,ecuador,0.1201421,AFOLU
58,6750,Net Forest conversion,2011,20347.6906,ecuador,20.3476906,AFOLU
58,6750,Net Forest conversion,2012,20347.6906,ecuador,20.3476906,AFOLU
58,6750,Net Forest conversion,2013,20347.6906,ecuador,20.3476906,AFOLU
58,6750,Net Forest conversion,2014,20347.6906,ecuador,20.3476906,AFOLU
58,6750,Net Forest conversion,2015,20347.6906,ecuador,20.3476906,AFOLU
58,6750,Net Forest conversion,2016,26042.4182,ecuador,26.0424182,AFOLU
58,6750,Net Forest conversion,2017,26042.4182,ecuador,26.0424182,AFOLU
58,6750,Net Forest conversion,2018,26042.4182,ecuador,26.0424182,AFOLU
58,6750,Net Forest conversion,2019,26042.4182,ecuador,26.0424182,AFOLU
58,6751,Forestland,2011,-3409.3808,ecuador,-3.4093807999999997,AFOLU
58,6751,Forestland,2012,-3409.3808,ecuador,-3.4093807999999997,AFOLU
58,6751,Forestland,2013,-3409.3808,ecuador,-3.4093807999999997,AFOLU
58,6751,Forestland,2014,-3409.3808,ecuador,-3.4093807999999997,AFOLU
58,6751,Forestland,2015,-3409.3808,ecuador,-3.4093807999999997,AFOLU
58,6751,Forestland,2016,0.0,ecuador,0.0,AFOLU
58,6751,Forestland,2017,0.0,ecuador,0.0,AFOLU
58,6751,Forestland,2018,0.0,ecuador,0.0,AFOLU
58,6751,Forestland,2019,0.0,ecuador,0.0,AFOLU
58,6992,Forest fires,2011,1.6871,ecuador,0.0016871,AFOLU
58,6992,Forest fires,2012,37.7619,ecuador,0.0377619,AFOLU
58,6992,Forest fires,2013,1.4886,ecuador,0.0014885999999999999,AFOLU
58,6992,Forest fires,2014,5.972,ecuador,0.005972,AFOLU
58,6992,Forest fires,2015,18.8177,ecuador,0.018817700000000003,AFOLU
58,6992,Forest fires,2016,10.8047,ecuador,0.0108047,AFOLU
58,6992,Forest fires,2017,1.681,ecuador,0.0016809999999999998,AFOLU
58,6992,Forest fires,2018,9.3131,ecuador,0.0093131,AFOLU
58,6992,Forest fires,2019,18.0248,ecuador,0.0180248,AFOLU
60,5058,Enteric Fermentation,2011,1793.6954,el_salvador,1.7936953999999998,AFOLU
60,5058,Enteric Fermentation,2012,1954.6845,el_salvador,1.9546845000000002,AFOLU
60,5058,Enteric Fermentation,2013,1566.6102,el_salvador,1.5666102,AFOLU
60,5058,Enteric Fermentation,2014,1813.9489999999998,el_salvador,1.8139490000000003,AFOLU
60,5058,Enteric Fermentation,2015,1767.9821,el_salvador,1.7679821,AFOLU
60,5058,Enteric Fermentation,2016,1624.1058,el_salvador,1.6241058000000002,AFOLU
60,5058,Enteric Fermentation,2017,1551.5097,el_salvador,1.5515097,AFOLU
60,5058,Enteric Fermentation,2018,1509.0432,el_salvador,1.5090431999999998,AFOLU
60,5058,Enteric Fermentation,2019,1469.8725,el_salvador,1.4698725000000001,AFOLU
60,5059,Manure Management,2011,100.6887,el_salvador,0.10068869999999999,AFOLU
60,5059,Manure Management,2012,96.1073,el_salvador,0.09610729999999999,AFOLU
60,5059,Manure Management,2013,80.0485,el_salvador,0.0800485,AFOLU
60,5059,Manure Management,2014,76.6202,el_salvador,0.0766202,AFOLU
60,5059,Manure Management,2015,73.611,el_salvador,0.073611,AFOLU
60,5059,Manure Management,2016,77.2237,el_salvador,0.07722369999999999,AFOLU
60,5059,Manure Management,2017,79.33,el_salvador,0.07933,AFOLU
60,5059,Manure Management,2018,67.4807,el_salvador,0.0674807,AFOLU
60,5059,Manure Management,2019,61.9451,el_salvador,0.0619451,AFOLU
60,5060,Rice Cultivation,2011,3.6621,el_salvador,0.0036621,AFOLU
60,5060,Rice Cultivation,2012,3.4716,el_salvador,0.0034716,AFOLU
60,5060,Rice Cultivation,2013,4.6131,el_salvador,0.0046131,AFOLU
60,5060,Rice Cultivation,2014,5.5656,el_salvador,0.0055656,AFOLU
60,5060,Rice Cultivation,2015,4.7518,el_salvador,0.0047518000000000005,AFOLU
60,5060,Rice Cultivation,2016,3.1242,el_salvador,0.0031241999999999997,AFOLU
60,5060,Rice Cultivation,2017,3.5123,el_salvador,0.0035123000000000003,AFOLU
60,5060,Rice Cultivation,2018,2.7895,el_salvador,0.0027895,AFOLU
60,5060,Rice Cultivation,2019,4.2775,el_salvador,0.0042775,AFOLU
60,5061,Synthetic Fertilizers,2011,456.0472,el_salvador,0.4560472,AFOLU
60,5061,Synthetic Fertilizers,2012,392.2264,el_salvador,0.39222640000000003,AFOLU
60,5061,Synthetic Fertilizers,2013,381.6526,el_salvador,0.3816526,AFOLU
60,5061,Synthetic Fertilizers,2014,273.8614,el_salvador,0.2738614,AFOLU
60,5061,Synthetic Fertilizers,2015,320.5363,el_salvador,0.3205363,AFOLU
60,5061,Synthetic Fertilizers,2016,288.8809,el_salvador,0.2888809,AFOLU
60,5061,Synthetic Fertilizers,2017,332.4575,el_salvador,0.33245749999999996,AFOLU
60,5061,Synthetic Fertilizers,2018,302.7273,el_salvador,0.3027273,AFOLU
60,5061,Synthetic Fertilizers,2019,308.0219,el_salvador,0.3080219,AFOLU
60,5062,Manure applied to Soils,2011,120.4439,el_salvador,0.12044389999999998,AFOLU
60,5062,Manure applied to Soils,2012,111.2192,el_salvador,0.1112192,AFOLU
60,5062,Manure applied to Soils,2013,92.7402,el_salvador,0.0927402,AFOLU
60,5062,Manure applied to Soils,2014,94.2044,el_salvador,0.0942044,AFOLU
60,5062,Manure applied to Soils,2015,87.6152,el_salvador,0.08761519999999999,AFOLU
60,5062,Manure applied to Soils,2016,83.4366,el_salvador,0.08343660000000001,AFOLU
60,5062,Manure applied to Soils,2017,92.6214,el_salvador,0.09262139999999999,AFOLU
60,5062,Manure applied to Soils,2018,83.6479,el_salvador,0.0836479,AFOLU
60,5062,Manure applied to Soils,2019,78.961,el_salvador,0.078961,AFOLU
60,5063,Manure left on Pasture,2011,419.0841,el_salvador,0.41908409999999996,AFOLU
60,5063,Manure left on Pasture,2012,465.6913,el_salvador,0.4656913,AFOLU
60,5063,Manure left on Pasture,2013,382.0079,el_salvador,0.3820079,AFOLU
60,5063,Manure left on Pasture,2014,437.0368,el_salvador,0.43703679999999995,AFOLU
60,5063,Manure left on Pasture,2015,433.6158,el_salvador,0.43361579999999994,AFOLU
60,5063,Manure left on Pasture,2016,409.7734,el_salvador,0.40977340000000007,AFOLU
60,5063,Manure left on Pasture,2017,382.9359,el_salvador,0.38293590000000005,AFOLU
60,5063,Manure left on Pasture,2018,373.6674,el_salvador,0.37366740000000004,AFOLU
60,5063,Manure left on Pasture,2019,365.8337,el_salvador,0.3658337,AFOLU
60,5064,Crop Residues,2011,51.9944,el_salvador,0.051994399999999996,AFOLU
60,5064,Crop Residues,2012,60.8382,el_salvador,0.060838199999999995,AFOLU
60,5064,Crop Residues,2013,58.87,el_salvador,0.058870000000000006,AFOLU
60,5064,Crop Residues,2014,57.7933,el_salvador,0.0577933,AFOLU
60,5064,Crop Residues,2015,50.7142,el_salvador,0.0507142,AFOLU
60,5064,Crop Residues,2016,60.2639,el_salvador,0.0602639,AFOLU
60,5064,Crop Residues,2017,55.695,el_salvador,0.055695,AFOLU
60,5064,Crop Residues,2018,47.3545,el_salvador,0.0473545,AFOLU
60,5064,Crop Residues,2019,56.8244,el_salvador,0.056824400000000004,AFOLU
60,5066,Burning - Crop residues,2011,29.6773,el_salvador,0.029677299999999997,AFOLU
60,5066,Burning - Crop residues,2012,31.4684,el_salvador,0.0314684,AFOLU
60,5066,Burning - Crop residues,2013,32.7241,el_salvador,0.0327241,AFOLU
60,5066,Burning - Crop residues,2014,34.8464,el_salvador,0.0348464,AFOLU
60,5066,Burning - Crop residues,2015,31.9343,el_salvador,0.0319343,AFOLU
60,5066,Burning - Crop residues,2016,33.6239,el_salvador,0.033623900000000005,AFOLU
60,5066,Burning - Crop residues,2017,31.7502,el_salvador,0.0317502,AFOLU
60,5066,Burning - Crop residues,2018,30.5614,el_salvador,0.030561400000000002,AFOLU
60,5066,Burning - Crop residues,2019,34.9838,el_salvador,0.0349838,AFOLU
60,6750,Net Forest conversion,2011,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6750,Net Forest conversion,2012,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6750,Net Forest conversion,2013,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6750,Net Forest conversion,2014,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6750,Net Forest conversion,2015,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6750,Net Forest conversion,2016,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6750,Net Forest conversion,2017,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6750,Net Forest conversion,2018,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6750,Net Forest conversion,2019,1142.5814,el_salvador,1.1425813999999999,AFOLU
60,6751,Forestland,2011,-61.5014,el_salvador,-0.0615014,AFOLU
60,6751,Forestland,2012,-61.5014,el_salvador,-0.0615014,AFOLU
60,6751,Forestland,2013,-61.5014,el_salvador,-0.0615014,AFOLU
60,6751,Forestland,2014,-61.5014,el_salvador,-0.0615014,AFOLU
60,6751,Forestland,2015,-61.5014,el_salvador,-0.0615014,AFOLU
60,6751,Forestland,2016,-61.5014,el_salvador,-0.0615014,AFOLU
60,6751,Forestland,2017,-61.5014,el_salvador,-0.0615014,AFOLU
60,6751,Forestland,2018,-61.5014,el_salvador,-0.0615014,AFOLU
60,6751,Forestland,2019,-61.5014,el_salvador,-0.0615014,AFOLU
60,6992,Forest fires,2011,0.1294,el_salvador,0.0001294,AFOLU
60,6992,Forest fires,2012,1.6821,el_salvador,0.0016820999999999997,AFOLU
60,6992,Forest fires,2013,29.8005,el_salvador,0.0298005,AFOLU
60,6992,Forest fires,2014,0.3672,el_salvador,0.0003672,AFOLU
60,6992,Forest fires,2015,30.2815,el_salvador,0.0302815,AFOLU
60,6992,Forest fires,2016,0.7553,el_salvador,0.0007553,AFOLU
60,6992,Forest fires,2017,28.3048,el_salvador,0.0283048,AFOLU
60,6992,Forest fires,2018,8.6879,el_salvador,0.008687899999999998,AFOLU
60,6992,Forest fires,2019,18.1333,el_salvador,0.0181333,AFOLU
89,5058,Enteric Fermentation,2011,5757.6092,guatemala,5.7576092,AFOLU
89,5058,Enteric Fermentation,2012,5865.6724,guatemala,5.8656724,AFOLU
89,5058,Enteric Fermentation,2013,5920.5132,guatemala,5.9205132,AFOLU
89,5058,Enteric Fermentation,2014,6190.2652,guatemala,6.1902652,AFOLU
89,5058,Enteric Fermentation,2015,6330.4506,guatemala,6.3304506,AFOLU
89,5058,Enteric Fermentation,2016,6466.0562,guatemala,6.466056200000001,AFOLU
89,5058,Enteric Fermentation,2017,6603.8526,guatemala,6.6038526,AFOLU
89,5058,Enteric Fermentation,2018,6728.3354,guatemala,6.728335400000001,AFOLU
89,5058,Enteric Fermentation,2019,6869.1584,guatemala,6.8691584,AFOLU
89,5059,Manure Management,2011,432.6723,guatemala,0.4326723,AFOLU
89,5059,Manure Management,2012,437.1417,guatemala,0.4371417,AFOLU
89,5059,Manure Management,2013,441.9235,guatemala,0.44192349999999997,AFOLU
89,5059,Manure Management,2014,455.6713,guatemala,0.4556713,AFOLU
89,5059,Manure Management,2015,459.587,guatemala,0.45958699999999997,AFOLU
89,5059,Manure Management,2016,463.4127,guatemala,0.46341270000000007,AFOLU
89,5059,Manure Management,2017,464.8514,guatemala,0.4648514,AFOLU
89,5059,Manure Management,2018,477.8196,guatemala,0.4778196,AFOLU
89,5059,Manure Management,2019,482.2532,guatemala,0.4822532,AFOLU
89,5060,Rice Cultivation,2011,8.3284,guatemala,0.0083284,AFOLU
89,5060,Rice Cultivation,2012,8.4382,guatemala,0.0084382,AFOLU
89,5060,Rice Cultivation,2013,8.6028,guatemala,0.008602799999999999,AFOLU
89,5060,Rice Cultivation,2014,8.7667,guatemala,0.0087667,AFOLU
89,5060,Rice Cultivation,2015,8.7667,guatemala,0.0087667,AFOLU
89,5060,Rice Cultivation,2016,8.8764,guatemala,0.0088764,AFOLU
89,5060,Rice Cultivation,2017,8.3888,guatemala,0.008388799999999998,AFOLU
89,5060,Rice Cultivation,2018,8.5848,guatemala,0.0085848,AFOLU
89,5060,Rice Cultivation,2019,11.0701,guatemala,0.011070100000000001,AFOLU
89,5061,Synthetic Fertilizers,2011,995.952,guatemala,0.9959520000000001,AFOLU
89,5061,Synthetic Fertilizers,2012,1023.9379,guatemala,1.0239379000000002,AFOLU
89,5061,Synthetic Fertilizers,2013,1003.8732,guatemala,1.0038732,AFOLU
89,5061,Synthetic Fertilizers,2014,895.7328,guatemala,0.8957328000000001,AFOLU
89,5061,Synthetic Fertilizers,2015,1002.2291,guatemala,1.0022290999999999,AFOLU
89,5061,Synthetic Fertilizers,2016,923.0327,guatemala,0.9230326999999999,AFOLU
89,5061,Synthetic Fertilizers,2017,961.1239,guatemala,0.9611238999999999,AFOLU
89,5061,Synthetic Fertilizers,2018,953.7173,guatemala,0.9537173000000001,AFOLU
89,5061,Synthetic Fertilizers,2019,945.9580000000001,guatemala,0.945958,AFOLU
89,5062,Manure applied to Soils,2011,414.4109,guatemala,0.4144109,AFOLU
89,5062,Manure applied to Soils,2012,422.9472,guatemala,0.42294719999999997,AFOLU
89,5062,Manure applied to Soils,2013,429.9279,guatemala,0.42992790000000003,AFOLU
89,5062,Manure applied to Soils,2014,441.8121,guatemala,0.4418121,AFOLU
89,5062,Manure applied to Soils,2015,431.4353,guatemala,0.4314353,AFOLU
89,5062,Manure applied to Soils,2016,438.2907,guatemala,0.43829070000000003,AFOLU
89,5062,Manure applied to Soils,2017,440.2558,guatemala,0.4402558,AFOLU
89,5062,Manure applied to Soils,2018,453.5046,guatemala,0.4535045999999999,AFOLU
89,5062,Manure applied to Soils,2019,455.6814,guatemala,0.4556814,AFOLU
89,5063,Manure left on Pasture,2011,1393.1594,guatemala,1.3931593999999998,AFOLU
89,5063,Manure left on Pasture,2012,1415.59,guatemala,1.41559,AFOLU
89,5063,Manure left on Pasture,2013,1427.4766,guatemala,1.4274766,AFOLU
89,5063,Manure left on Pasture,2014,1491.2396,guatemala,1.4912396,AFOLU
89,5063,Manure left on Pasture,2015,1534.5786,guatemala,1.5345786,AFOLU
89,5063,Manure left on Pasture,2016,1572.2243,guatemala,1.5722243,AFOLU
89,5063,Manure left on Pasture,2017,1604.7544,guatemala,1.6047544,AFOLU
89,5063,Manure left on Pasture,2018,1630.9913,guatemala,1.6309913,AFOLU
89,5063,Manure left on Pasture,2019,1667.0662,guatemala,1.6670662,AFOLU
89,5064,Crop Residues,2011,108.8948,guatemala,0.10889480000000001,AFOLU
89,5064,Crop Residues,2012,111.5129,guatemala,0.11151289999999998,AFOLU
89,5064,Crop Residues,2013,115.1954,guatemala,0.11519539999999999,AFOLU
89,5064,Crop Residues,2014,116.7942,guatemala,0.1167942,AFOLU
89,5064,Crop Residues,2015,118.6673,guatemala,0.1186673,AFOLU
89,5064,Crop Residues,2016,120.8126,guatemala,0.12081259999999999,AFOLU
89,5064,Crop Residues,2017,123.6735,guatemala,0.12367349999999999,AFOLU
89,5064,Crop Residues,2018,125.2671,guatemala,0.1252671,AFOLU
89,5064,Crop Residues,2019,120.3022,guatemala,0.1203022,AFOLU
89,5066,Burning - Crop residues,2011,94.5393,guatemala,0.0945393,AFOLU
89,5066,Burning - Crop residues,2012,95.9863,guatemala,0.09598630000000001,AFOLU
89,5066,Burning - Crop residues,2013,97.7287,guatemala,0.09772869999999999,AFOLU
89,5066,Burning - Crop residues,2014,98.645,guatemala,0.09864500000000001,AFOLU
89,5066,Burning - Crop residues,2015,99.5178,guatemala,0.0995178,AFOLU
89,5066,Burning - Crop residues,2016,99.5886,guatemala,0.09958860000000001,AFOLU
89,5066,Burning - Crop residues,2017,101.287,guatemala,0.101287,AFOLU
89,5066,Burning - Crop residues,2018,103.4304,guatemala,0.10343039999999999,AFOLU
89,5066,Burning - Crop residues,2019,98.6239,guatemala,0.09862389999999999,AFOLU
89,6750,Net Forest conversion,2011,8846.9404,guatemala,8.846940400000001,AFOLU
89,6750,Net Forest conversion,2012,8846.9404,guatemala,8.846940400000001,AFOLU
89,6750,Net Forest conversion,2013,8846.9404,guatemala,8.846940400000001,AFOLU
89,6750,Net Forest conversion,2014,8846.9404,guatemala,8.846940400000001,AFOLU
89,6750,Net Forest conversion,2015,8846.9404,guatemala,8.846940400000001,AFOLU
89,6750,Net Forest conversion,2016,4404.3014,guatemala,4.4043014000000005,AFOLU
89,6750,Net Forest conversion,2017,4404.3014,guatemala,4.4043014000000005,AFOLU
89,6750,Net Forest conversion,2018,4404.3014,guatemala,4.4043014000000005,AFOLU
89,6750,Net Forest conversion,2019,4404.3014,guatemala,4.4043014000000005,AFOLU
89,6751,Forestland,2011,-1134.3388,guatemala,-1.1343388,AFOLU
89,6751,Forestland,2012,-1134.3388,guatemala,-1.1343388,AFOLU
89,6751,Forestland,2013,-1134.3388,guatemala,-1.1343388,AFOLU
89,6751,Forestland,2014,-1134.3388,guatemala,-1.1343388,AFOLU
